Path,Purpose,Status,Created,Last Modified,Last Modified By,Size,Imported By,Imports,Has ML Patterns,Touches Kernel,Touches L5,Production Deploy Artifact
quote_freshness_remediation_plan_latest.md,Documentation: quote freshness remediation plan latest,UNKNOWN,untracked,untracked,untracked,42 lines,TFE_5_3_Implementation_Plan_v2_5.md; web/scripts/build_quote_freshness_root_cause_artifacts.mjs,,NO,NO,NO,NO
quote_freshness_root_cause_latest.json,JSON data/config: quote_freshness_root_cause_latest.json,UNKNOWN,untracked,untracked,untracked,298 lines,TFE_5_3_Implementation_Plan_v2_5.md; web/scripts/build_quote_freshness_root_cause_artifacts.mjs,,NO,NO,NO,NO
quote_freshness_root_cause_latest.md,Documentation: quote freshness root cause latest,UNKNOWN,untracked,untracked,untracked,63 lines,TFE_5_3_Implementation_Plan_v2_5.md; web/scripts/build_quote_freshness_root_cause_artifacts.mjs,,NO,NO,NO,NO
quote_freshness_sla_latest.md,Documentation: quote freshness sla latest,UNKNOWN,untracked,untracked,untracked,37 lines,web/scripts/build_a54s_contract_artifacts.mjs; web/scripts/build_quote_freshness_root_cause_artifacts.mjs,,NO,NO,NO,NO
quote_publication_alignment_fix_latest.json,JSON data/config: quote_publication_alignment_fix_latest.json,UNKNOWN,untracked,untracked,untracked,76 lines,web/scripts/build_quote_publication_alignment_fix_artifacts.py,,NO,NO,NO,NO
quote_publication_alignment_fix_latest.md,Documentation: quote publication alignment fix latest,UNKNOWN,untracked,untracked,untracked,28 lines,web/scripts/build_quote_publication_alignment_fix_artifacts.py,,NO,NO,NO,NO
quote_publication_alignment_latest.json,JSON data/config: quote_publication_alignment_latest.json,UNKNOWN,untracked,untracked,untracked,101 lines,TFE_5_3_Implementation_Plan_v2_5.md; web/scripts/build_quote_freshness_root_cause_artifacts.mjs,,NO,NO,NO,NO
quote_publication_alignment_post_fix_verification_latest.json,JSON data/config: quote_publication_alignment_post_fix_verification_latest.json,UNKNOWN,untracked,untracked,untracked,72 lines,web/scripts/build_quote_publication_alignment_fix_artifacts.py,,NO,NO,NO,NO
quote_publication_contract_latest.md,Documentation: quote publication contract latest,UNKNOWN,untracked,untracked,untracked,46 lines,corpora/production_shell_system_reference_v2.md; web/scripts/build_quote_freshness_root_cause_artifacts.mjs,,NO,NO,NO,NO
quote_publish_run_latest.json,JSON data/config: quote_publish_run_latest.json,UNKNOWN,untracked,untracked,untracked,40 lines,TFE_5_3_Implementation Plan v2.6.md,,NO,NO,NO,NO
quote_publish_run_latest.md,Documentation: quote publish run latest,UNKNOWN,untracked,untracked,untracked,28 lines,TFE_5_3_Implementation Plan v2.6.md,,NO,NO,NO,NO
quote_source_readiness_gate_latest.json,JSON data/config: quote_source_readiness_gate_latest.json,UNKNOWN,untracked,untracked,untracked,60 lines,quote_freshness_root_cause_latest.json; web/scripts/build_a54s_contract_artifacts.mjs; web/scripts/build_a55_activation_readiness_artifacts.mjs; web/scripts/build_quote_freshness_root_cause_artifacts.mjs,,NO,NO,NO,NO
readonly-production-verification-path.json,JSON data/config: readonly-production-verification-path.json,UNKNOWN,untracked,untracked,untracked,122 lines,.gitignore; PRODUCTION_EVALUATION_CONTRACT.md,,NO,NO,NO,NO
real_world_cleaned_universe_anchor_audit_l5.json,JSON data/config: real_world_cleaned_universe_anchor_audit_l5.json,UNKNOWN,untracked,untracked,untracked,783 lines,.gitignore,,NO,NO,YES,NO
real_world_cleaned_universe_l5_primitive_only_row_trace.csv,CSV data: real_world_cleaned_universe_l5_primitive_only_row_trace.csv,UNKNOWN,untracked,untracked,untracked,36029 lines,.gitignore; DSF_PRIMITIVE_INTERPRETATION_RECOVERY.md; DSF_PRIMITIVE_INTERPRETATION_RECOVERY_STATUS.md; real_world_cleaned_universe_l5_primitive_only_row_trace_export.py; real_world_cleaned_universe_l5_primitive_only_row_trace_metadata.json; tools/freeze_production_primitive_rowtrace_fixed_snapshot.py; tools/freeze_production_primitive_rowtrace_parallel.py; tools/production_freeze_fixed_snapshot_equivalence.py; tools/run_uf_dynamic_decision_native_rowtrace_eval.py,,NO,NO,YES,NO
real_world_cleaned_universe_l5_primitive_only_row_trace_export.py,Single-lane primitive row-trace export for DSF Primitive Interpretation Recovery.,UNKNOWN,2026-03-21,2026-03-21,Codex,325 lines,DSF_PRIMITIVE_INTERPRETATION_RECOVERY.md; DSF_PRIMITIVE_INTERPRETATION_RECOVERY_STATUS.md; tools/freeze_production_primitive_rowtrace_fixed_snapshot.py; tools/freeze_production_primitive_rowtrace_parallel.py; tools/production_freeze_fixed_snapshot_equivalence.py; tools/run_uf_dynamic_decision_native_rowtrace_eval.py,__future__; massive_market_data_service; massive_universe_cache; numpy; pandas; tfe_market_data_service; uf_core,NO,YES,YES,NO
real_world_cleaned_universe_l5_primitive_only_row_trace_metadata.json,JSON data/config: real_world_cleaned_universe_l5_primitive_only_row_trace_metadata.json,UNKNOWN,untracked,untracked,untracked,85 lines,.gitignore; real_world_cleaned_universe_l5_primitive_only_row_trace_export.py; tools/run_uf_dynamic_decision_native_rowtrace_eval.py,,NO,NO,YES,NO
real_world_cleaned_universe_l5_row_trace_export.py,Sliding as-of-time cleaned-universe native UF row-trace generation.,UNKNOWN,2026-03-21,2026-03-21,Codex,609 lines,DSF_PRIMITIVE_INTERPRETATION_RECOVERY_STATUS.md; L5_CURRENT_SYSTEM_FULL_SPEC.md; tools/build_aws_run_manifest.py; tools/discover_locked_provenance.py; tools/freeze_research_baseline_manifest.py; tools/regenerate_fresh_temporal_rowtrace_from_raw.py; tools/regenerate_historical_rowtrace_from_raw.py,__future__; massive_universe_cache; numpy; pandas; tfe_market_data_service; uf_core; unified_market_data_service,NO,YES,YES,NO
real_world_cleaned_universe_l5_row_trace_full.csv,CSV data: real_world_cleaned_universe_l5_row_trace_full.csv,UNKNOWN,2026-02-22,2026-03-13,Codex,15880 lines,.dockerignore; DB_NATIVE_MIGRATION_CONTRACT.md; L5_CURRENT_SYSTEM_FULL_SPEC.md; deploy_run.log; epoch_state_enum_registry_latest.json; g32_horse_race.py; g32_horse_race_loop_runner.py; g32_insanity_loop_runner.py; g32_mom_irf_loop_runner.py; g32_thoroughbred_loop_runner.py,,NO,NO,YES,NO
real_world_uf_audit_from_ab_sample.json,JSON data/config: real_world_uf_audit_from_ab_sample.json,UNKNOWN,untracked,untracked,untracked,1450 lines,.gitignore; web/src/app/api/admin/system-status/route.ts,,NO,NO,NO,NO
real_world_uf_audit_from_ab_sample.txt,Text: real_world_uf_audit_from_ab_sample.txt,UNKNOWN,untracked,untracked,untracked,45 lines,.gitignore; web/src/app/api/admin/system-status/route.ts,,NO,NO,NO,NO
rebuild_uf_snapshot.py,Rebuilds UF structural snapshot from market data through L0-L4 pipeline,ACTIVE-PROD,2026-02-12,2026-05-28,Codex,1363 lines,.dockerignore; Archieve_2/ARC_rebuild_uf_snapshot.py; DEPLOYMENT_REFERENCE.md; DOC_UPDATES_MAY28.md; L5_CURRENT_SYSTEM_FULL_SPEC.md; PROJECT_STATE.md; blocked_family_field_contracts_latest.json; current_l5_code_truth_to_spec_gap_latest.json; current_l5_code_truth_to_spec_gap_latest.md; deploy_run.log,__future__; aws_root_key_provider; bar_cache; boto3; massive_universe_cache; massive_universe_cache_etf; massive_universe_crypto; massive_universe_index; psycopg2; ses_core; tfe_epoch_auto_severity; tfe_epoch_library; tfe_l5_epoch_governance; tfe_ses_core_adapter; uf_mdg_snapshot,NO,NO,YES,YES
recommendation-acceptance-gate.json,JSON data/config: recommendation-acceptance-gate.json,UNKNOWN,2026-03-28,2026-03-28,Codex,26 lines,tools/deploy_to_prod_with_evidence.sh; tools/validation_state_contract.py,,NO,NO,NO,NO
recommendation_policy_promotion_contract.json,JSON data/config: recommendation_policy_promotion_contract.json,UNKNOWN,2026-03-21,2026-03-21,Codex,64 lines,tools/discover_locked_provenance.py; tools/promote_runtime_policy_from_lane.py,,NO,NO,NO,NO
recovered_versions/l5_policy_learning_latest_feb21.json,Preserved artifact: l5_policy_learning_latest_feb21.json,PRESERVED-ARTIFACT,untracked,untracked,untracked,121 lines,,,NO,NO,YES,NO
recovered_versions/l5_policy_learning_latest_feb27_deploy.json,Preserved artifact: l5_policy_learning_latest_feb27_deploy.json,PRESERVED-ARTIFACT,untracked,untracked,untracked,185 lines,,,NO,NO,YES,NO
recovered_versions/l5_policy_learning_latest_mar26.json,Preserved artifact: l5_policy_learning_latest_mar26.json,PRESERVED-ARTIFACT,untracked,untracked,untracked,185 lines,,,NO,NO,YES,NO
recovered_versions/l5_policy_learning_pipeline_feb20.py,L5 policy learning pipeline (production path).,PRESERVED-ARTIFACT,untracked,untracked,untracked,1847 lines,,__future__; pandas; ses_core; tfe_ses_core_adapter; uf_core,NO,YES,YES,NO
recovered_versions/l5_policy_learning_pipeline_feb21.py,L5 policy learning pipeline (production path).,PRESERVED-ARTIFACT,untracked,untracked,untracked,1842 lines,,__future__; aws_root_key_provider; pandas; ses_core; tfe_ses_core_adapter; uf_core,NO,YES,YES,NO
recovered_versions/l5_policy_learning_pipeline_v1_mar26.py,Preserved artifact: l5_policy_learning_pipeline_v1_mar26.py,PRESERVED-ARTIFACT,untracked,untracked,untracked,91 lines,,__future__; pandas,NO,NO,YES,NO
recovered_versions/l5_policy_learning_pipeline_v2_feb20.py,Corrected production wrapper for L5 policy learning pipeline.,PRESERVED-ARTIFACT,untracked,untracked,untracked,212 lines,,__future__; l5_policy_learning_pipeline,NO,NO,YES,NO
recovered_versions/l5_policy_learning_pipeline_v2_mar26.py,Corrected production wrapper for L5 policy learning pipeline.,PRESERVED-ARTIFACT,untracked,untracked,untracked,212 lines,,__future__; l5_policy_learning_pipeline,NO,NO,YES,NO
recovered_versions/pscf_policy_runtime_feb20.json,Preserved artifact: pscf_policy_runtime_feb20.json,PRESERVED-ARTIFACT,untracked,untracked,untracked,59684 lines,,,NO,NO,NO,NO
recovered_versions/pscf_policy_runtime_feb21.json,Preserved artifact: pscf_policy_runtime_feb21.json,PRESERVED-ARTIFACT,untracked,untracked,untracked,67727 lines,,,NO,NO,NO,NO
recovered_versions/pscf_policy_runtime_feb27_deploy.json,Preserved artifact: pscf_policy_runtime_feb27_deploy.json,PRESERVED-ARTIFACT,untracked,untracked,untracked,122558 lines,,,NO,NO,NO,NO
recovered_versions/pscf_policy_runtime_mar26.json,Preserved artifact: pscf_policy_runtime_mar26.json,PRESERVED-ARTIFACT,untracked,untracked,untracked,157232 lines,,,NO,NO,NO,NO
recovered_versions/quarantine_12k_ingest.py,Preserved artifact: quarantine_12k_ingest.py,PRESERVED-ARTIFACT,untracked,untracked,untracked,283 lines,,pandas; pyarrow; requests; yfinance,NO,NO,NO,NO
recovered_versions/quarantine_backtester.py,Quarantine backtesting tool for filter validation,PRESERVED-ARTIFACT,untracked,untracked,untracked,65 lines,LOAD_DIRECTIVE_NEXT_CHAT.md,pandas,NO,NO,NO,NO
recovered_versions/quarantine_base_pool_truth.py,Preserved artifact: quarantine_base_pool_truth.py,PRESERVED-ARTIFACT,untracked,untracked,untracked,99 lines,LOAD_DIRECTIVE_NEXT_CHAT.md,pandas,NO,NO,NO,NO
recovered_versions/quarantine_bottleneck_diagnostic.py,Preserved artifact: quarantine_bottleneck_diagnostic.py,PRESERVED-ARTIFACT,untracked,untracked,untracked,64 lines,LOAD_DIRECTIVE_NEXT_CHAT.md,pandas,NO,NO,NO,NO
recovered_versions/quarantine_governance_sweeper.py,Preserved artifact: quarantine_governance_sweeper.py,PRESERVED-ARTIFACT,untracked,untracked,untracked,105 lines,LOAD_DIRECTIVE_NEXT_CHAT.md,pandas,NO,NO,NO,NO
recovered_versions/quarantine_historical_kernel.py,Historical kernel analysis in quarantine,PRESERVED-ARTIFACT,untracked,untracked,untracked,535 lines,LOAD_DIRECTIVE_NEXT_CHAT.md; TFE_SOURCE_PACKAGE_FOR_REVIEW.md; docs/CP0_CP2_L5_GAP_ANALYSIS.md; uf_mdg_snapshot.py,numpy; pandas; pyarrow,NO,NO,NO,NO
recovered_versions/quarantine_ingest.py,Quarantine data ingestion,PRESERVED-ARTIFACT,untracked,untracked,untracked,182 lines,,pandas; requests; yfinance,NO,NO,NO,NO
recovered_versions/quarantine_primitive_governance_join.py,Preserved artifact: quarantine_primitive_governance_join.py,PRESERVED-ARTIFACT,untracked,untracked,untracked,68 lines,LOAD_DIRECTIVE_NEXT_CHAT.md,pandas,NO,NO,NO,NO
recovered_versions/quarantine_sequential_filter.py,Sequential filter for quarantine analysis,PRESERVED-ARTIFACT,untracked,untracked,untracked,80 lines,KERNEL_PHILOSOPHY.md; LOAD_DIRECTIVE_NEXT_CHAT.md; TFE_SOURCE_PACKAGE_FOR_REVIEW.md; uf_mdg_snapshot.py,pandas,NO,NO,NO,NO
recovered_versions/tfe_l5_mar26_recovered.py,Preserved artifact: tfe_l5_mar26_recovered.py,PRESERVED-ARTIFACT,untracked,untracked,untracked,50 lines,KERNEL_PHILOSOPHY.md; PROJECT_STATE.md; TFE_STATE_OF_SYSTEM_AND_3WA_RISK_ASSESSMENT.md,__future__; pandas,NO,NO,YES,NO
risk.py,Risk management module,UNKNOWN,2026-02-12,2026-03-21,Codex,103 lines,Archieve_2/ARC_uf_engine_aws_service.py; OVERNIGHT_DELIVERY_SPEC.md; PROJECT_STATE.md; TFE_5_3_Implementation_Plan_v2_4.md; TFE_5_3_Implementation_Plan_v2_5.md; TFE_AUDIT_MAY26_2026.md; TFE_KERNEL_DIAGNOSTIC_20260526.md; TFE_STATE_OF_SYSTEM_AND_3WA_RISK_ASSESSMENT.md; TFE_SUBSCRIPTION_AND_CART_SPEC.md; TFE_Spec_Internal_Review_v2_0 (1).md,numpy; pandas,NO,NO,NO,NO
run_refresh_with_l5_learning.py,Orchestrates full refresh pipeline with L5 learning pass,ACTIVE-PROD,2026-02-22,2026-05-10,Codex,1472 lines,.dockerignore; L5_CURRENT_SYSTEM_FULL_SPEC.md; corpora/phase_c_production_deploy_preflight_v1.md; corpora/production_shell_life_in_day_run_v1.md; corpora/production_shell_system_reference_v2.md; current_l5_code_truth_to_spec_gap_latest.json; current_l5_code_truth_to_spec_gap_latest.md; deploy_run.log; quote_freshness_root_cause_latest.json; quote_freshness_root_cause_latest.md,__future__; boto3; pandas; rebuild_uf_snapshot; tfe_epoch_auto_severity; tfe_g32_coordinator; tfe_l5_baseline,NO,NO,YES,YES
runtime_fallback_semantics_latest.json,JSON data/config: runtime_fallback_semantics_latest.json,UNKNOWN,untracked,untracked,untracked,108 lines,admin_rulebook_coverage_latest.json; exact_path_alignment_phase3_adoption_latest.json; web/scripts/build_admin_rulebook_coverage_artifacts.mjs; web/scripts/build_exact_path_alignment_artifacts.mjs; web/scripts/build_exact_path_alignment_phase3_artifacts.mjs; web/scripts/build_typed_fallback_ladder_artifacts.mjs,,NO,NO,NO,NO
runtime_provenance_schema_latest.md,Documentation: runtime provenance schema latest,UNKNOWN,untracked,untracked,untracked,67 lines,long_side_subfamily_contracts_latest.json; web/scripts/build_long_side_subfamily_contract_artifacts.mjs,,NO,NO,NO,NO
sector_sphere_coupling_registry_v1.json,JSON data/config: sector_sphere_coupling_registry_v1.json,ACTIVE-PROD,2026-03-21,2026-03-21,Codex,76 lines,.dockerignore; TFE_5_3_Implementation_Plan_v2_4.md; admin_rulebook_coverage_latest.json; tfe_l5_epoch_governance.py; web/Dockerfile; web/scripts/build_admin_rulebook_coverage_artifacts.mjs; web_user_data/TFE_5_3_Implementation_Plan_v2_4.md,,NO,NO,NO,YES
ses_core/__init__.py,SES-Core v2.0 – Core Python Interfaces for TFE Integration (Phase 1),ACTIVE-PROD,2026-02-12,2026-02-22,TFE Bot,44 lines,Archieve_2/aws_root_key_provider.py; alpaca_market_data_service.py; arcloom/notebooks/arcloom_ternary_core.py; arcloom/sim/vision_sim.py; arcloom/sim/vision_sim_v2.py; arcloom/sim/vision_sim_v3.py; arcloom/sim/vision_sim_v4.py; arcloom/sim/vision_sim_v5.py; arcloom/sim/vision_sim_v6.py; arcloom/sim/vision_sim_v7.py,,NO,NO,NO,YES
ses_core/aead_backend.py,Legacy AES-GCM backend retained for backward decrypt compatibility.,ACTIVE-PROD,2026-02-12,2026-02-22,TFE Bot,443 lines,dsf_ai_service/integrity.py; dsf_ai_service/kernel_runner.py; ses_core/envelope.py; tfe_ses_core_adapter.py; tools/migrate_legacy_portfolio_envelopes.py,__future__; cryptography,NO,NO,NO,YES
ses_core/aws_root_key_provider.py,AWS Secrets Manager key provider for TFE encryption,ACTIVE-PROD,2026-02-12,2026-02-22,TFE Bot,147 lines,.dockerignore; Archieve_2/aws_root_key_provider.py; deploy_run.log; full_universe_index_freeze_dataset.py; rebuild_uf_snapshot.py; recovered_versions/l5_policy_learning_pipeline_feb21.py; tfe_crypto_manager.py; uf_snapshot_cache.py; web/Dockerfile; web/scripts/ses_web_blob.py,__future__; boto3; ses_core,NO,NO,NO,YES
ses_core/chain_of_custody.py,Chain-of-custody event structure aligned with SES-Core COC-ES.,ACTIVE-PROD,2026-02-12,2026-02-22,TFE Bot,269 lines,ses_core/__init__.py,__future__,NO,NO,NO,YES
ses_core/domain_params.py,Domain parameters bind keys and envelopes to a specific logical context.,ACTIVE-PROD,2026-02-12,2026-02-22,TFE Bot,195 lines,ses_core/__init__.py; ses_core/envelope.py; ses_core/key_derivation.py; tfe_encrypted_portfolios/tenant-tao__default.json; tfe_encrypted_portfolios/tenant-tao__tao-demo-001.json; web/scripts/ses_web_blob.py; web_user_data/admin/portfolio_manual.ses.json; web_user_data/admin/watchlist.ses.json; web_user_data/jcfunited_gmail.com/watchlist.ses.json; web_user_data/member/portfolio_manual.ses.json,__future__,NO,NO,NO,YES
ses_core/envelope.py,Interface for authenticated encryption backends.,ACTIVE-PROD,2026-02-12,2026-04-05,Codex,486 lines,Archieve_2/ARC_uf_engine_aws_service.py; DSF_PRIMITIVE_LAW_SKETCH.md; L5_CURRENT_SYSTEM_FULL_SPEC.md; L5_CURRENT_SYSTEM_FULL_SPEC.tex; TFE_ADMIN_CONSOLE_SPEC.md; TFE_Spec_Internal_Review_v2_0 (1).md; TFE_Spec_Internal_Review_v2_0.md; TFE_Spec_Internal_Review_v2_2 (1).md; TFE_Spec_Internal_Review_v2_2.md; TFE_Spec_Internal_Review_v2_3.md,__future__,NO,NO,NO,YES
ses_core/key_derivation.py,Interface for obtaining the SES-Core root key material.,ACTIVE-PROD,2026-02-12,2026-02-22,TFE Bot,153 lines,Archieve_2/aws_root_key_provider.py; dsf_ai_service/integrity.py; ses_core/__init__.py; ses_core/envelope.py; tfe_ses_core_adapter.py; tools/migrate_legacy_portfolio_envelopes.py,__future__,NO,NO,NO,YES
ses_core/tenant_id.py,Canonical SES-Core tenant identity representation.,ACTIVE-PROD,2026-02-12,2026-02-22,TFE Bot,174 lines,Archieve_2/ARC_uf_engine_aws_service.py; coc_events_aws.log; coc_events_dev.log; dsf_ai_service/kernel_runner.py; full_universe_index_freeze_dataset.py; rebuild_uf_snapshot.py; recovered_versions/l5_policy_learning_pipeline_feb20.py; recovered_versions/l5_policy_learning_pipeline_feb21.py; ses_core/__init__.py; ses_core/chain_of_custody.py,__future__,NO,NO,NO,YES
setup_registry_v1.json,JSON data/config: setup_registry_v1.json,UNKNOWN,2026-03-21,2026-03-21,Codex,112 lines,TFE_5_3_Implementation_Plan_v2_4.md; admin_rulebook_coverage_latest.json; web/scripts/build_admin_rulebook_coverage_artifacts.mjs; web_user_data/TFE_5_3_Implementation_Plan_v2_4.md,,NO,NO,NO,NO
snapshot_event_contracts_latest.json,JSON data/config: snapshot_event_contracts_latest.json,UNKNOWN,untracked,untracked,untracked,365 lines,web/scripts/build_a54s_contract_artifacts.mjs; web/scripts/build_blocked_family_field_contract_artifacts.mjs,,NO,NO,NO,NO
sp500.csv,S&P 500 ticker list,UNKNOWN,2026-02-12,2026-03-21,Codex,503 lines,DB_NATIVE_MIGRATION_CONTRACT.md; energy_entropy_output.txt; quarantine_ingest.py; recovered_versions/quarantine_ingest.py; tools/l0_phase1_sync_postgres.py; uf_energy_entropy_phase_map.py; uf_structural_episodes_log.py; web/src/app/api/screener/route.ts; web/src/lib/screener-filter-v111.ts,,NO,NO,NO,NO
spike_transition_register.json,JSON data/config: spike_transition_register.json,UNKNOWN,2026-05-03,2026-05-03,Codex,21513 lines,,,NO,NO,NO,NO
standalone_truth_kernel.py,Standalone truth kernel for validation testing,UNKNOWN,2026-03-26,2026-03-26,Codex,383 lines,,numpy; pandas; yfinance,NO,NO,NO,NO
